"_time",arima100
1514754000,"-0.70423470475190264"
1514757600,"1.216669105821317"
1514761200,"0.47542647179445713"
1514764800,"0.78257158604428745"
1514768400,"-0.1811563878368766"
1514772000,"-1.3041353143124652"
1514775600,"-1.3852681843556096"
1514779200,"-1.1600054613439317"
1514782800,"1.0590486439258431"
1514786400,"2.7249014728469723"
1514790000,"4.08315961442473"
1514793600,"2.3412628088638749"
1514797200,"2.9647378160330087"
1514800800,"0.065774751992325964"
1514804400,"1.3338322225760424"
1514808000,"-1.1612451121396228"
1514811600,"-2.3210428529772331"
1514815200,"-0.80963446643464565"
1514818800,"1.1390485527743994"
1514822400,"3.4833738949273032"
1514826000,"1.4813286015414309"
1514829600,"-0.024778576986526302"
1514833200,"-0.55567824172531433"
1514836800,"-2.3181645594475033"
1514840400,"1.2956003060716896"
1514844000,"1.0255831376643227"
1514847600,"1.3011500749794633"
1514851200,"1.4505243257141802"
1514854800,"1.7998767553650388"
1514858400,"2.2076613139146888"
1514862000,"1.1872842976265972"
1514865600,"1.2468357346247507"
1514869200,"0.81394529429402651"
1514872800,"-0.61402710250606829"
1514876400,"1.3943859491812869"
1514880000,"3.1502104404006763"
1514883600,"2.4087530814781108"
1514887200,"0.20633731680579293"
1514890800,"-1.0599263737004969"
1514894400,"-0.15178185179047465"
1514898000,"0.22194288833740916"
1514901600,"-0.077038226691291845"
1514905200,"-0.69924476972685123"
1514908800,"-1.7599007448588997"
1514912400,"-3.0806257630400089"
1514916000,"-0.61334168642860054"
1514919600,"0.48071886494354027"
1514923200,"-0.34206613622365312"
1514926800,"-0.20996804451949119"
1514930400,"-0.074089145498252795"
1514934000,"1.4176104244443521"
1514937600,"-0.55916269011234121"
1514941200,"-0.25957248214215356"
1514944800,"-1.3135441290902454"
1514948400,"-1.4751327224703059"
1514952000,"-0.90331968776471971"
1514955600,"-1.2247476429891664"
1514959200,"-1.1523014485745446"
1514962800,"-0.73896402290937013"
1514966400,"1.2567977751015156"
1514970000,"1.3471688314899035"
1514973600,"-1.1736335259563637"
1514977200,"0.25134867798335969"
1514980800,"0.056810257012042439"
1514984400,"-0.29331507939325041"
1514988000,"0.98728061439547887"
1514991600,"0.33701008796967369"
1514995200,"-0.59985427854606987"
1514998800,"-0.5824052119820512"
1515002400,"0.93142744492569984"
1515006000,"0.36301437747959708"
1515009600,"-0.11279098793095815"
1515013200,"0.10206070726101435"
1515016800,"-0.72197104477050311"
1515020400,"0.05933281358195075"
1515024000,"2.0993378332663499"
1515027600,"0.0013429005631782065"
1515031200,"0.3577522393719656"
1515034800,"-1.1905917851155086"
1515038400,"-1.455304915520292"
1515042000,"-0.83432399916128364"
1515045600,"-1.2484358171948262"
1515049200,"-0.004837070020604517"
1515052800,"0.030218235781438688"
1515056400,"0.62435547640579714"
1515060000,"1.5073942320636378"
1515063600,"0.35635314377625837"
1515067200,"-0.50779287504973436"
1515070800,"-0.29350371150092869"
1515074400,"-1.0126449134184146"
1515078000,"0.039536369307765051"
1515081600,"-0.015345208322149827"
1515085200,"1.0514805784113588"
1515088800,"0.43843255547934129"
1515092400,"-0.59178944996708938"
1515096000,"0.031528582464292798"
1515099600,"-0.26856720653802296"
1515103200,"0.1579342865426456"
1515106800,"-0.5535391579716914"
1515110400,"-0.68758077821509245"
1515114000,"-1.2798771678937635"
1515117600,"-1.1330308768110409"
1515121200,"-2.0172311625710062"
1515124800,"-1.0124722455511279"
1515128400,"-0.99105984209594022"
1515132000,"-0.5798387797310226"
1515135600,"-0.45967850448931441"
1515139200,"1.2320446881984899"
1515142800,"0.495450474435222"
1515146400,"1.6300054977570999"
1515150000,"0.45716971445180199"
1515153600,"1.285146893519618"
1515157200,"0.97776312540587684"
1515160800,"-0.48278811683070133"
1515164400,"1.2461127332982924"
1515168000,"1.3152878872325342"
1515171600,"2.0863132755790526"
1515175200,"1.7584978413551839"
1515178800,"1.7989987786028943"
1515182400,"0.073101966372411953"
1515186000,"0.46123228503301061"
1515189600,"0.62334523964514377"
1515193200,"-0.12298534512954412"
1515196800,"0.96608443480117578"
1515200400,"1.6038831863219314"
1515204000,"1.5608233540702676"
1515207600,"2.0987784622715351"
1515211200,"1.0185982506227098"
1515214800,"2.154614109243862"
1515218400,"1.2941215285187213"
1515222000,"1.4461171311949901"
1515225600,"-0.0097357208055444122"
1515229200,"-0.65654460279449878"
1515232800,"-0.6828525850756284"
1515236400,"-0.25857171943886204"
1515240000,"-1.5913101175996505"
1515243600,"-1.1452587457845682"
1515247200,"0.66891761972412755"
1515250800,"1.7921698646822521"
1515254400,"0.29961914691425284"
1515258000,"0.66584666273300019"
1515261600,"1.3643850233465269"
1515265200,"0.55959919991961526"
1515268800,"-0.17288527661827363"
1515272400,"-0.17477316746490973"
1515276000,"-1.2069734692359271"
1515279600,"0.1309168409820699"
1515283200,"1.8368367492518769"
1515286800,"1.8695364063029425"
1515290400,"1.0384806192835896"
1515294000,"1.3065279081350731"
1515297600,"1.0487412559776841"
1515301200,"-0.93277217567367343"
1515304800,"-2.2506859537573374"
1515308400,"-0.19518885055066737"
1515312000,"-0.15558412731937168"
1515315600,"0.28866594373507526"
1515319200,"-0.97733026013451929"
1515322800,"-0.11413583939901817"
1515326400,"0.39489602232315846"
1515330000,"-0.63939524762592304"
1515333600,"0.64033500941300159"
1515337200,"0.10069703592113249"
1515340800,"-0.59768971201807575"
1515344400,"-1.2540512623263909"
1515348000,"-1.4236444241136326"
1515351600,"-0.65888917501435207"
1515355200,"-1.6510061728615559"
1515358800,"-0.33594821710421441"
1515362400,"-0.81666539513446834"
1515366000,"-0.050677036008686782"
1515369600,"0.71779947236438846"
1515373200,"0.90114328824661116"
1515376800,"1.3161176252562368"
1515380400,"1.4394165009800695"
1515384000,"-0.59564425502570528"
1515387600,"-1.3895673790651248"
1515391200,"0.57095221294656429"
1515394800,"0.22545539571396331"
1515398400,"-1.1990638911673308"
1515402000,"-2.6202523429854625"
1515405600,"-1.5248820945235684"
1515409200,"-0.57166021173285553"
1515412800,"1.1477489421718918"
1515416400,"2.050609070218874"
1515420000,"1.2599410023432434"
1515423600,"1.5256458670459245"
1515427200,"0.36715884648462793"
1515430800,"1.0922050285077474"
1515434400,"1.0137952804641026"
1515438000,"0.21906607381089699"
1515441600,"-0.34486729947930839"
1515445200,"2.8258228420813443"
1515448800,"2.1682584264577982"
1515452400,"1.3457386416255031"
1515456000,"2.3559895299266866"
1515459600,"2.2706055767097864"
1515463200,"3.5022556526842319"
1515466800,"0.2767372652490927"
1515470400,"1.1340968281603196"
1515474000,"1.2381756508855877"
