"_time",arima110
1514754000,"0.0777036463037"
1514757600,"0.623740432159"
1514761200,"-0.153596145446"
1514764800,"-0.462853530745"
1514768400,"-1.80803119629"
1514772000,"1.028421844332"
1514775600,"-0.070933187964"
1514779200,"-0.200987084327"
1514782800,"-0.25028905726"
1514786400,"1.67254080929"
1514790000,"0.1605555044939"
1514793600,"-1.29696930846"
1514797200,"-0.412831337839"
1514800800,"1.244444270623"
1514804400,"0.2491744222174"
1514808000,"0.207475525595"
1514811600,"-0.89125466426"
1514815200,"-1.77793361577"
1514818800,"-0.345659579282"
1514822400,"3.31545526812"
1514826000,"1.50495950315"
1514829600,"0.543574134623"
1514833200,"0.517541709024"
1514836800,"-0.374631063057"
1514840400,"-0.13715290581"
1514844000,"0.977831380729"
1514847600,"0.930032122947"
1514851200,"0.931226018637"
1514854800,"0.01997666649"
1514858400,"-0.49551690257"
1514862000,"2.01821244268"
1514865600,"-0.081062948141"
1514869200,"-0.121744148178"
1514872800,"0.255860450526"
1514876400,"0.953484336626"
1514880000,"1.534625516215"
1514883600,"0.498264492578"
1514887200,"1.88232707376"
1514890800,"1.566445752141"
1514894400,"0.087167507774"
1514898000,"0.961028622236"
1514901600,"0.151561470635"
1514905200,"0.007842898392"
1514908800,"1.249234890028"
1514912400,"0.493683464888"
1514916000,"-0.98510270989"
1514919600,"0.466644416058"
1514923200,"0.142414447961"
1514926800,"-0.5612104216"
1514930400,"2.54944415989"
1514934000,"-0.36650035628"
1514937600,"0.903598730064"
1514941200,"0.01324905079"
1514944800,"2.08265372999"
1514948400,"1.420976020488"
1514952000,"0.930773586715"
1514955600,"1.1583191774684"
1514959200,"1.961321823542"
1514962800,"1.2274420738902"
1514966400,"-0.51140775127"
1514970000,"0.761716506168"
1514973600,"0.604636065829"
1514977200,"1.702009307543"
1514980800,"2.37186105746"
1514984400,"0.61763422199"
1514988000,"-0.45796844899"
1514991600,"1.930083613732"
1514995200,"1.553098296981"
1514998800,"0.960641534047"
1515002400,"1.792737085733"
1515006000,"-0.58291196487"
1515009600,"1.256658481116"
1515013200,"0.31989641385"
1515016800,"2.73157572321"
